id,r_date,company_name,sum,category_name,type_name,control_plan,name,supplier_name,vehicle_no,invoice_no,way_bill_no,quantity,price,qty_uom,status_accepted,status_rejected,status_not_attended,invoice_file,waybill_file
2583,22-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2584,22-05-2024,Maruti Products,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2585,22-05-2024,Maruti Products,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2586,22-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2587,22-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG08AW7082,710,,34.71,,Ton,,Rejected,,,
2588,22-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG08AW7082,710,,34.71,,Ton,,Rejected,,,
2589,22-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG08AW7082,710,,34.71,,Ton,,Rejected,,,
2590,22-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2591,22-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2592,22-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2593,22-05-2024,Mal Metalliks Pvt. Ltd.,1,Others,,,CRCA BUNDLE- SHREE SAI TRADING,SHREE SAI TRADING,,,,,,Kg,,,Not Attended,,
2594,22-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,SHIVALIK UNIT 2,CG07CA7486,17,,23.82,,Ton,Accepted,,,,
2595,22-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,SHIVALIK UNIT 2,CG07CA7486,17,,23.82,,Ton,Accepted,,,,
2596,22-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,SHIVALIK UNIT 2,CG07CA7486,17,,23.82,,Ton,Accepted,,,,
2597,22-05-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,1-MANTRI METALLICS PVT LTD - 1,22E24 - MADHUBAN TRADE-G406,MADHUBAN STEEL,MH12W4500,CHKSINL251110423,,36.2,44.5,Ton,Accepted,,,,
2598,23-05-2024,MANTRI METALLICS PVT LTD,1,Scrap,CI SCRAP,10-MANTRI METALLICS PVT LTD - 8,22E24 - UNITED METAL GRUP,United Metal Grup,CONTENER,24032708,,102.53,37,Ton,Accepted,,,,
2599,23-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C6239,39,,20.06,,Ton,Accepted,,,,
2600,23-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C6239,39,,20.06,,Ton,Accepted,,,,
2601,23-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C6239,39,,20.06,,Ton,Accepted,,,,
2602,23-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C6239,39,,20.06,,Ton,Accepted,,,,
2603,23-05-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,2-MANTRI METALLICS PVT LTD - 2,23E24 - RITZEE RECYCLING,RITZEE RECYCLING,MH12RN6154,RRPL505,,23.1,42.5,Ton,Accepted,,,,
2604,23-05-2024,Yash Metallics Pvt Ltd,1,Pig Iron,Foundry Pig,55-Yash Metallics Pvt Ltd - 2,Pig iron,WELL DEAL ENGINEERING,,,,19.62,,Ton,Accepted,,,,
2605,23-05-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,2-MANTRI METALLICS PVT LTD - 2,23E24 - PARSHWA STEEL,PARSHWA STEEL,MH12X0775,PS/24-25/64,,30.63,42.5,Ton,Accepted,,,,
2606,23-05-2024,Gujarat Metal Cast,1,Others,,,SUCHI,SUCHI FASTNER,,,,,,Kg,,,Not Attended,,
2607,23-05-2024,The Allied Founders Pvt Ltd,1,Scrap,MS Scrap,25-The Allied Founders Pvt Ltd - 2,(VEDANTA),VEDANTA ENTERPRISES,,,,,,Kg,,,Not Attended,,
2608,23-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,MS,,,,,,,Kg,,,Not Attended,,
2609,23-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,MS,,,,,,,Kg,,,Not Attended,,
2610,23-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,MS,,,,,,,Kg,,,Not Attended,,
2611,23-05-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,SKIPPER,,,,,,,Kg,,,Not Attended,,
2612,23-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,MS,,,,,,,Kg,,,Not Attended,,
2613,23-05-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,SKIPPER,,,,,,,Kg,,,Not Attended,,
2614,23-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,MS,,,,,,,Kg,,,Not Attended,,
2615,23-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,MS,,,,,,,Kg,,,Not Attended,,
2616,23-05-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,SKIPPER,,,,,,,Kg,,,Not Attended,,
2617,23-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,MS,,,,,,,Kg,,,Not Attended,,
2618,23-05-2024,The Allied Founders Pvt Ltd,1,Scrap,MS Scrap,25-The Allied Founders Pvt Ltd - 2,STANDARD ENTERPRICES,STANDARD ENTERPRISES,,,,,,Kg,,,Not Attended,,
2619,23-05-2024,The Allied Founders Pvt Ltd,1,Scrap,MS Scrap,25-The Allied Founders Pvt Ltd - 2,STANDARD ENTERPRICES,STANDARD ENTERPRISES,,,,,,Kg,,,Not Attended,,
2620,23-05-2024,The Allied Founders Pvt Ltd,1,Scrap,MS Scrap,25-The Allied Founders Pvt Ltd - 2,STANDARD ENTERPRICES,STANDARD ENTERPRISES,,,,,,Kg,,,Not Attended,,
2621,23-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2622,23-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2623,23-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2624,23-05-2024,Shivalik Engineering industries Ltd,1,Pig Iron,Steel Pig,46-Shivalik Engineering industries Ltd - 2,RM2,KANCHAN SALES,CG07BE9716,562,,19.74,,Ton,Accepted,,,,
2625,23-05-2024,Shivalik Engineering industries Ltd,1,Pig Iron,Steel Pig,46-Shivalik Engineering industries Ltd - 2,RM2,KANCHAN SALES,CG07BE9716,562,,19.74,,Ton,Accepted,,,,
2626,23-05-2024,Shivalik Engineering industries Ltd,1,Pig Iron,Steel Pig,46-Shivalik Engineering industries Ltd - 2,RM2,KANCHAN SALES,CG07BE9716,562,,19.74,,Ton,Accepted,,,,
2627,23-05-2024,Mal Metalliks Pvt. Ltd.,1,Scrap,CRC Scrap,,CRCA HAND BUNDLE-SS TRADERS,SS TRADERS,JH05AM0365,44,,9.22,,Ton,Accepted,,,,
2628,23-05-2024,Mal Metalliks Pvt. Ltd.,1,Others,,,1-CRC HAND BUNDAL K.R.ENTERPRISES,K.R.ENTERPRISES,,,,,,Kg,,,Not Attended,,
2629,23-05-2024,Mal Metalliks Pvt. Ltd.,1,Scrap,,,1- HR SCRAP LOOSE JJSTAMPING PVT LTD,JJ STAMPING PVT LTD,,,,,,Kg,,,Not Attended,,
2630,23-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,RATUSARIA IND.,CG04JD5989,52,,24.98,,Ton,Accepted,,,,
2631,23-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,RATUSARIA IND.,CG04JD5989,52,,24.98,,Ton,Accepted,,,,
2632,23-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,RATUSARIA IND.,CG04JD5989,52,,24.98,,Ton,Accepted,,,,
2633,23-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,ALANKAR STEEL,CG4JD9421,200,,20.84,,Ton,Accepted,,,,
2634,23-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,ALANKAR STEEL,CG04JD9421,200,,20.84,,Ton,Accepted,,,,
2635,23-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,ALANKAR STEEL,CG04JD9421,200,,20.84,,Ton,Accepted,,,,
2636,24-05-2024,Gujarat Metal Cast,1,Others,,,GUJRAT TIN,,,,,,,Kg,,,Not Attended,,
2637,24-05-2024,S.N.S. Alloy Castings,1,Others,,,NA 09:24,,,,,,,Kg,,,Not Attended,,
2638,24-05-2024,Smart Foundry Pvt Ltd,1,Pig Iron,Foundry Pig,80-Smart Foundry Pvt Ltd - 1,PIG IRON,,,,,,,Kg,,,Not Attended,,
2639,24-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,RATUSARIA IND.,CG04JB8410,53,,26.13,,Ton,Accepted,,,,
2640,24-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2641,24-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,RATUSARIA IND.,CG04JB8410,53,,26.13,,Ton,Accepted,,,,
2642,24-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,RATUSARIA IND.,CG04JB8410,53,,26.13,,Ton,Accepted,,,,
2643,24-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2644,24-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2645,24-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2646,24-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2647,24-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2648,24-05-2024,S.N.S. Alloy Castings,1,Scrap,CRC Scrap,57-S.N.S. Alloy Castings - 1,RM1,ANUGRAHA,,,,7000,41.5,Kg,Accepted,,,,
2649,24-05-2024,CRM ISPAT PVT LTD,1,Others,,,T. NO - 6628,,,,,,,Kg,,,Not Attended,,
2650,24-05-2024,CRM ISPAT PVT LTD,1,Others,,,T. NO - 6628,,,,,,,Kg,,,Not Attended,,
2651,24-05-2024,CRM ISPAT PVT LTD,1,Others,,,T. NO - 6628,,,,,,,Kg,,,Not Attended,,
2652,24-05-2024,Gujarat Metal Cast,1,Others,,,RS STEEL,R.S. STEEL,,,,,,Kg,,,Not Attended,,
2653,24-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4C,37-Paranjape Auto Cast Satara Unit Pvt Ltd - 1,ALLOY,,,,,,,Kg,,,Not Attended,,
2654,24-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4C,37-Paranjape Auto Cast Satara Unit Pvt Ltd - 1,ALLOY,,,,,,,Kg,,,Not Attended,,
2655,24-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4C,37-Paranjape Auto Cast Satara Unit Pvt Ltd - 1,ALLOY,,,,,,,Kg,,,Not Attended,,
2656,24-05-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,1-MANTRI METALLICS PVT LTD - 1,24E24- RITZEE RECYCLING-G306,RITZEE RECYCLING,MH11AL2253,RRPL528,,10.92,42,Ton,Accepted,,,,
2657,24-05-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,RM-SC/22,,,,,,,Kg,,,Not Attended,,
2658,24-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,KANCHAN ISPAT,CG07C3891,506,,19.95,,Ton,Accepted,,,,
2659,24-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,ADARSH ISPAT UDYOG,CG07C3891,506,,19.95,,Ton,Accepted,,,,
2660,24-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,,,,,,,Kg,,,Not Attended,,
2661,25-05-2024,Gujarat Metal Cast,1,Others,,,SR CORP,S.R Corporation,,,,,,Kg,,,Not Attended,,
2662,25-05-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,SKIPPER,SKIPPER,,,,,,Kg,,,Not Attended,,
2663,25-05-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,SKIPPER,SKIPPER,,,,,,Kg,,,Not Attended,,
2664,25-05-2024,The Allied Founders Pvt Ltd,1,Scrap,CRC Scrap,26-The Allied Founders Pvt Ltd - 3,SUPRIYA TRADERS,SUPRIYA TRADERS,,,,,,Kg,,,Not Attended,,
2665,25-05-2024,The Allied Founders Pvt Ltd,1,Scrap,CRC Scrap,26-The Allied Founders Pvt Ltd - 3,SUPRIYA TRADERS,SUPRIYA TRADERS,,,,,,Kg,,,Not Attended,,
2666,25-05-2024,The Allied Founders Pvt Ltd,1,Scrap,CRC Scrap,26-The Allied Founders Pvt Ltd - 3,SUPRIYA TRADERS,SUPRIYA TRADERS,,,,,,Kg,,,Not Attended,,
2667,25-05-2024,The Allied Founders Pvt Ltd,1,Scrap,CRC Scrap,26-The Allied Founders Pvt Ltd - 3,SUPRIYA TRADERS,SUPRIYA TRADERS,,,,,,Kg,,,Not Attended,,
2668,25-05-2024,Maruti Products,1,Scrap,CRCA,92-Maruti Products - 5,CRCA,,,,,1000,,Kg,Accepted,,,,
2669,25-05-2024,Truform Techno Products Ltd.,1,Pig Iron,Steel Pig,22-Truform Techno Products Ltd. - 1,Pig Iron,FBAPL,TS-07-UN-5558,24250174,,35,42.85,Ton,Accepted,,,1,
2670,25-05-2024,Truform Techno Products Ltd.,1,Pig Iron,Steel Pig,22-Truform Techno Products Ltd. - 1,Pig Iron,,,,,,,Kg,,,Not Attended,,
2671,25-05-2024,Truform Techno Products Ltd.,1,Pig Iron,Steel Pig,22-Truform Techno Products Ltd. - 1,Pig Iron,,,,,,,Kg,,,Not Attended,,
2672,25-05-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,SC 670/22,,,,,,,Kg,,,Not Attended,,
2673,25-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2674,25-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2675,25-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2676,25-05-2024,Maruti Products,1,Scrap,CRCA,92-Maruti Products - 5,CRCA,,,,,,,Kg,,,Not Attended,,
2677,25-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2678,25-05-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,1-MANTRI METALLICS PVT LTD - 1,25E24 - KP STEEL-G306,KP STEEL,,,,,,Kg,,,Not Attended,,
2679,25-05-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,1-MANTRI METALLICS PVT LTD - 1,25E24 - KP STEEL-G306,KP STEEL,,,,,,Kg,Accepted,,,,
2680,25-05-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,SKIPPER,,,,,,,Kg,,,Not Attended,,
2681,25-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG04JB3953,43,,12.21,,Ton,Accepted,,,,
2682,25-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG04JB3953,43,,12.21,,Ton,Accepted,,,,
2683,25-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG04JB3953,43,,12.21,,Ton,Accepted,,,,
2684,25-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2685,25-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2686,25-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2687,25-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2688,25-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2689,25-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2690,25-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2691,25-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,KRITI VENTURIES,CG07BC4687,131,,25.75,,Ton,Accepted,,,,
2692,25-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,KRITI VENTURIES,CG07BC4687,131,,25.75,,Ton,Accepted,,,,
2693,25-05-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,KRITI VENTURIES,CG07BC,131,,25.75,,Ton,Accepted,,,,
2694,25-05-2024,Shivalik Engineering industries Ltd,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2695,25-05-2024,Shivalik Engineering industries Ltd,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2696,25-05-2024,Shivalik Engineering industries Ltd,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2697,25-05-2024,Shivalik Engineering industries Ltd,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2698,25-05-2024,Shivalik Engineering industries Ltd,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2699,25-05-2024,Shivalik Engineering industries Ltd,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2700,25-05-2024,Shivalik Engineering industries Ltd,1,Others,,,STD,,,,,,,Kg,,,Not Attended,,
2701,25-05-2024,Shivalik Engineering industries Ltd,1,Pig Iron,Steel Pig,46-Shivalik Engineering industries Ltd - 2,RM2,STEEL AUTHORITY OF INDIA,CG04JC8144,172013621,,24.23,,Ton,Accepted,,,,
2702,25-05-2024,Shivalik Engineering industries Ltd,1,Pig Iron,Steel Pig,46-Shivalik Engineering industries Ltd - 2,RM2,STEEL AUTHORITY OF INDIA,CG04JC8144,172013621,,24.23,,Kg,Accepted,,,,
2703,25-05-2024,Shivalik Engineering industries Ltd,1,Pig Iron,Steel Pig,46-Shivalik Engineering industries Ltd - 2,RM2,STEEL AUTHORITY OF INDIA,CG04JC8144,172013621,,24.23,,Ton,Accepted,,,,
2704,26-05-2024,Shivalik Engineering industries Ltd,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2705,26-05-2024,Shivalik Engineering industries Ltd,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2706,26-05-2024,Shivalik Engineering industries Ltd,1,Others,,,ALLOY,,,,,,,Kg,,,Not Attended,,
2707,26-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2708,26-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2709,26-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2710,26-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2711,26-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2712,26-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2713,26-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2714,26-05-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
2715,26-05-2024,Shivalik Engineering industries Ltd,1,Others,,,TE25-4,,,,,,,Kg,,,Not Attended,,
2716,26-05-2024,Shivalik Engineering industries Ltd,1,Others,,,TE25-4,,,,,,,Kg,,,Not Attended,,
2717,26-05-2024,Shivalik Engineering industries Ltd,1,Others,,,TE25-4,,,,,,,Kg,,,Not Attended,,
2718,26-05-2024,Maxwell Auto Components Pvt Ltd.,1,Others,,,HMS KAMARAJ TRADERS,,,,,,,Kg,,,Not Attended,,
2719,26-05-2024,Shivalik Engineering industries Ltd,1,Others,,,TE25-4,,,,,,,Kg,,,Not Attended,,
2720,27-05-2024,Gujarat Metal Cast,1,Others,,,GUJARAT TIN,,,,,,,Kg,,,Not Attended,,
2721,27-05-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,MBH-11X C10 D,,,,,,,Kg,,,Not Attended,,
2722,27-05-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,SC 670/22,,,,,,,Kg,,,Not Attended,,
2723,27-05-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,CRC Scrap,21-Belgaum FerroCast Pvt Ltd - 1,CRCA SCRAP,,,,,,,Kg,,,Not Attended,,
2724,27-05-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,CRC Scrap,21-Belgaum FerroCast Pvt Ltd - 1,CRCA SCRAP,MS Metals and steel pvt ltd,KA36C0414,MSMBY2425-01671,1.72E+11,28.53,44.6,Ton,Accepted,,,,
2725,27-05-2024,Mal Metalliks Pvt. Ltd.,1,Others,,,PUNCHING SCRAP - BIZHERO INDIA PVT LTD,BIZ HERO,,,,,,Kg,,,Not Attended,,
2726,27-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2727,27-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2728,27-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
2729,27-05-2024,The Allied Founders Pvt Ltd,1,Scrap,MS Scrap,25-The Allied Founders Pvt Ltd - 2,BMI,,,,,,,Kg,,,Not Attended,,
2730,27-05-2024,The Allied Founders Pvt Ltd,1,Scrap,MS Scrap,25-The Allied Founders Pvt Ltd - 2,BMI,,,,,,,Kg,,,Not Attended,,
2731,27-05-2024,The Allied Founders Pvt Ltd,1,Scrap,MS Scrap,25-The Allied Founders Pvt Ltd - 2,BMI,,,,,,,Kg,,,Not Attended,,
2732,27-05-2024,The Allied Founders Pvt Ltd,1,Scrap,MS Scrap,25-The Allied Founders Pvt Ltd - 2,BMI,,,,,,,Kg,,Rejected,,,
2733,27-05-2024,Mal Metalliks Pvt. Ltd.,1,Scrap,,,MS SCRAP BUNDLE - JAI MAA DURGA ENT,JAI MAA DURGA ENTERPRISES,,,,,,Kg,Accepted,,,,
2734,27-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2735,27-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2736,27-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2737,27-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2738,27-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2739,27-05-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
2740,27-05-2024,Shivalik Engineering industries Ltd,1,Others,,,27.05.24,,,,,,,Kg,,,Not Attended,,
